tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen,lcrp_pathogen,divergent_pathogen
217634,1,157304,Anoplophora glabripennis,Asian longhorned beetle,eukaryota,false,,,,,,,,,,,,,,,,0.026667552384973214,4,,,58.621,58.0,10^-13.5436,,,,,,0,0,0
155415,2,155415,Monosporascus,"",eukaryota,false,,,,,,,,,,,,,,,,0.04000132857745982,6,1,4,55.6527,50.0,10^-10.6605,,,,,"[2211644, 2211643]",0,0,0
2211644,1,155415,Monosporascus sp. CRB-8-3,"",eukaryota,false,,,,,,,,,,,,,,,,0.03333444048121652,5,1,4,54.7832,52.0,10^-11.4318,,,,,,0,0,0
2211643,1,155415,Monosporascus sp. CRB-9-2,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,60.0,40.0,10^-6.8041,,,,,,0,0,0
155142,2,155142,Epistylis,"",eukaryota,false,,,,0.013333776192486607,2,,,100.0,123.0,10^-71.3905,,,,,,,,,,,,,,,,,[155147],0,0,0
155147,1,155142,Epistylis chrysemydis,"",eukaryota,false,,,,0.013333776192486607,2,,,100.0,123.0,10^-71.3905,,,,,,,,,,,,,,,,,,0,0,0
154967,2,154967,Nuclearia,"",eukaryota,false,,,,0.013333776192486607,2,,,97.222,36.0,10^-10.8537,,,,,,,,,,,,,,,,,[154970],0,0,0
154970,1,154967,Nuclearia simplex,"",eukaryota,false,,,,0.013333776192486607,2,,,97.222,36.0,10^-10.8537,,,,,,,,,,,,,,,,,,0,0,0
153265,2,153265,Aequorivita,"",bacteria,false,,,,0.013333776192486607,2,,,86.761,98.5,10^-36.8353,,,,,,0.006666888096243303,1,,,55.1,49.0,10^-5.15304,,,,,"[153267, 101385]",0,0,0
153267,1,153265,Aequorivita lipolytica,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,55.1,49.0,10^-5.15304,,,,,,0,0,0
101385,1,153265,Aequorivita sublithincola,"",bacteria,false,,,,0.013333776192486607,2,,,86.761,98.5,10^-36.8353,,,,,,,,,,,,,,,,,,0,0,0
153250,2,153250,Cryptocaryon,"",eukaryota,false,,,,,,,,,,,,,,,,0.3933463976783549,59,4,53,76.0881,94.1489,10^-43.7689,,,,,[153251],0,0,0
153251,1,153250,Cryptocaryon irritans,"",eukaryota,false,,,,,,,,,,,,,,,,0.3933463976783549,59,4,53,76.0881,94.1489,10^-43.7689,,,,,,0,0,0
153232,2,153232,Oceanicaulis,"",bacteria,false,,,,,,,,,,,,,,,,0.6000199286618972,90,1,4,71.042,49.1268,10^-13.3125,,,,,[2653159],0,0,0
2653159,1,153232,Oceanicaulis sp. 350,"",bacteria,false,,,,,,,,,,,,,,,,0.6000199286618972,90,1,4,71.042,49.1268,10^-13.3125,,,,,,0,0,0
153220,2,153220,Contarinia,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,94.0,50.0,10^-22.3686,,,,,[265458],0,0,0
265458,1,153220,Contarinia nasturtii,swede midge,eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,94.0,50.0,10^-22.3686,,,,,,0,0,0
152459,2,152459,Moneuplotes,"",eukaryota,false,,,,0.006666888096243303,1,,,92.958,142.0,10^-70.642,,,,,,,,,,,,,,,,,[5936],0,0,0
5936,1,152459,Moneuplotes crassus,"",eukaryota,false,,,,0.006666888096243303,1,,,92.958,142.0,10^-70.642,,,,,,,,,,,,,,,,,,0,0,0
152267,2,152267,Pigmentiphaga,"",bacteria,false,,,,,,,,,,,,,,,,0.33334440481216515,50,,,88.3297,49.5135,10^-23.3066,,,,,[516702],0,0,0
516702,1,152267,Pigmentiphaga litoralis,"",bacteria,false,,,,,,,,,,,,,,,,0.33334440481216515,50,,,88.3297,49.5135,10^-23.3066,,,,,,0,0,0
152161,2,152161,Stappia,"",bacteria,false,,,,0.04000132857745982,6,,,98.1334,187.6,10^-99.1823,,,,,,,,,,,,,,,,,"[1881061, 538381]",0,0,0
1881061,1,152161,Stappia sp. ES.058,"",bacteria,false,,,,0.013333776192486607,2,,,90.667,150.0,10^-70.6182,,,,,,,,,,,,,,,,,,0,0,0
538381,1,152161,Stappia indica,"",bacteria,false,,,,0.026667552384973214,4,,,100.0,197.0,10^-106.323,,,,,,,,,,,,,,,,,,0,0,0
152053,2,152053,Starkeya,"",bacteria,false,,,,0.006666888096243303,1,,,86.792,53.0,10^-14.1166,,,,,,,,,,,,,,,,,[2709380],0,0,0
2709380,1,152053,Starkeya sp. ORNL1,"",bacteria,false,,,,0.006666888096243303,1,,,86.792,53.0,10^-14.1166,,,,,,,,,,,,,,,,,,0,0,0
151754,2,151754,Xenophilus,"",bacteria,false,,,,,,,,,,,,,,,,0.03333444048121652,5,,,91.0665,62.0,10^-33.1293,,,,,"[2282216, 1747220]",0,0,0
2282216,1,151754,Xenophilus sp. E41,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,79.6,49.0,10^-17.129,,,,,,0,0,0
1747220,1,151754,Xenophilus sp. L33,"",bacteria,false,,,,,,,,,,,,,,,,0.02000066428872991,3,,,94.8887,66.3333,10^-38.4628,,,,,,0,0,0
150247,2,150247,Anoxybacillus,"",bacteria,false,,,,,,,,,,,,,,,,0.05333510476994643,8,,,72.5833,44.3333,10^-9.90832,,,,,"[1895648, 1535751]",0,0,0
1895648,1,150247,Anoxybacillus sp. UARK-01,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,75.35,42.5,10^-11.9202,,,,,,0,0,0
1535751,1,150247,Anoxybacillus sp. KU2-6(11),"",bacteria,false,,,,,,,,,,,,,,,,0.04000132857745982,6,,,71.2,45.25,10^-8.9024,,,,,,0,0,0
150173,2,150173,Phialocephala,"",eukaryota,false,,,,0.026667552384973214,4,,,95.238,42.0,10^-13.5315,,,,,,0.03333444048121652,5,,,61.225,38.25,10^-6.30486,,,,,"[576137, 149040]",0,0,0
576137,1,150173,Phialocephala subalpina,"",eukaryota,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,52.3,44.0,10^-5.98716,,,,,,0,0,0
149040,1,150173,Phialocephala scopiformis,"",eukaryota,false,,,,0.026667552384973214,4,,,95.238,42.0,10^-13.5315,,,,,,0.02000066428872991,3,,,64.2,36.3333,10^-6.41076,,,,,,0,0,0
149698,2,149698,Massilia,"",bacteria,false,,,,0.10667020953989285,16,,,89.9167,102.933,10^-44.3705,,,,,,0.08000265715491964,12,,,79.4304,50.0,10^-16.5849,,,,,"[2765360, 2728846, 2653152, 2045208, 1955422, 1707785, 1678028, 1593482, 1337838, 1141883, 945844, 864828]",0,0,0
2765360,1,149698,Massilia sp. CCM 8941,"",bacteria,false,,,,0.006666888096243303,1,,,87.705,122.0,10^-50.1224,,,,,,,,,,,,,,,,,,0,0,0
2728846,1,149698,Massilia sp. RP-1-19,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,100.0,49.0,10^-19.8794,,,,,,0,0,0
2653152,1,149698,Massilia sp. 9I,"",bacteria,false,,,,,,,,,,,,,,,,0.05333510476994643,8,,,76.7143,39.0,10^-8.66494,,,,,,0,0,0
2045208,1,149698,Massilia violaceinigra,"",bacteria,false,,,,0.006666888096243303,1,,,85.714,63.0,10^-18.1587,,,,,,,,,,,,,,,,,,0,0,0
1955422,1,149698,Massilia sp. KIM,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,78.652,89.0,10^-42.6576,,,,,,0,0,0
1707785,1,149698,Massilia sp. WG5,"",bacteria,false,,,,0.006666888096243303,1,,,91.753,97.0,10^-42.6739,,,,,,,,,,,,,,,,,,0,0,0
1678028,1,149698,Massilia sp. NR 4-1,"",bacteria,false,,,,0.013333776192486607,2,,,91.0,150.0,10^-71.3044,,,,,,,,,,,,,,,,,,0,0,0
1593482,1,149698,Massilia sp. YMA4,"",bacteria,false,,,,0.006666888096243303,1,,,90.728,151.0,10^-69.9291,,,,,,,,,,,,,,,,,,0,0,0
1337838,1,149698,Massilia sp. UMI-21,"",bacteria,false,,,,0.02000066428872991,3,,,91.633,98.3333,10^-44.9734,,,,,,,,,,,,,,,,,,0,0,0
1141883,1,149698,Massilia putida,"",bacteria,false,,,,0.013333776192486607,2,,,91.01,72.0,10^-27.7402,,,,,,,,,,,,,,,,,,0,0,0
945844,1,149698,Massilia oculi,"",bacteria,false,,,,0.026667552384973214,4,,,86.4217,74.0,10^-24.2705,,,,,,,,,,,,,,,,,,0,0,0
864828,1,149698,Massilia umbonata,"",bacteria,false,,,,0.006666888096243303,1,,,94.667,150.0,10^-78.8524,,,,,,,,,,,,,,,,,,0,0,0
148959,2,148959,Wallemia,"",eukaryota,false,,,,0.006666888096243303,1,,,83.544,79.0,10^-23.5499,,,,,,0.006666888096243303,1,,,56.9,51.0,10^-6.34872,,,,,[245174],0,0,0
245174,1,148959,Wallemia ichthyophaga,"",eukaryota,false,,,,0.006666888096243303,1,,,83.544,79.0,10^-23.5499,,,,,,0.006666888096243303,1,,,56.9,51.0,10^-6.34872,,,,,,0,0,0
147569,2,147569,Myriangium,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,93.9,49.0,10^-19.4123,,,,,[147570],0,0,0
147570,1,147569,Myriangium duriaei,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,93.9,49.0,10^-19.4123,,,,,,0,0,0
147557,2,147557,Byssothecium,"",eukaryota,false,,,,,,,,,,,,,,,,0.6200205929506272,93,1,92,74.4064,62.7356,10^-26.8262,,,,,[147558],0,0,0
147558,1,147557,Byssothecium circinans,"",eukaryota,false,,,,,,,,,,,,,,,,0.6200205929506272,93,1,92,74.4064,62.7356,10^-26.8262,,,,,,0,0,0
146937,2,146937,Azospira,"",bacteria,false,,,,0.03333444048121652,5,,,96.708,69.6667,10^-23.9121,,,,,,,,,,,,,,,,,"[1765049, 146939]",0,0,0
1765049,1,146937,Azospira sp. I09,"",bacteria,false,,,,0.006666888096243303,1,,,100.0,47.0,10^-19.6583,,,,,,,,,,,,,,,,,,0,0,0
146939,1,146937,Dechlorosoma suillum,"",bacteria,false,,,,0.026667552384973214,4,,,95.062,81.0,10^-26.0391,,,,,,,,,,,,,,,,,,0,0,0
146935,2,146935,Azovibrio,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,60.7,56.0,10^-8.97881,,,,,[146938],0,0,0
146938,1,146935,Azovibrio restrictus,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,60.7,56.0,10^-8.97881,,,,,,0,0,0
146784,2,146784,Bacteriovorax,"",bacteria,false,,,,0.02000066428872991,3,,,99.145,234.0,10^-114.46,,,,,,,,,,,,,,,,,[960],0,0,0
960,1,146784,Bacteriovorax stolpii,"",bacteria,false,,,,0.02000066428872991,3,,,99.145,234.0,10^-114.46,,,,,,,,,,,,,,,,,,0,0,0
145474,2,145474,Helicosporidium,"",eukaryota,false,,,,,,,,,,,,,,,,0.03333444048121652,5,,,69.8313,33.0,10^-7.87475,,,,,[1291522],0,0,0
1291522,1,145474,Helicosporidium sp. ATCC 50920,"",eukaryota,false,,,,,,,,,,,,,,,,0.03333444048121652,5,,,69.8313,33.0,10^-7.87475,,,,,,0,0,0
144548,2,144548,Heliocybe,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,60.0,35.0,10^-4.22113,,,,,[5364],0,0,0
5364,1,144548,Heliocybe sulcata,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,60.0,35.0,10^-4.22113,,,,,,0,0,0
143949,2,143949,Sipha,"",eukaryota,false,,,,0.02000066428872991,3,,,89.362,47.0,10^-12.7964,,,,,,,,,,,,,,,,,[143950],0,0,0
143950,1,143949,Sipha flava,yellow sugarcane aphid,eukaryota,false,,,,0.02000066428872991,3,,,89.362,47.0,10^-12.7964,,,,,,,,,,,,,,,,,,0,0,0
143452,2,143452,Pseudoperonospora,"",eukaryota,false,,,,9.326976446644382,1399,1,1399,81.1268,763.0,10^-56.2991,,,,,,,,,,,,,,,,,[162120],0,0,0
162120,1,143452,Pseudoperonospora humuli,"",eukaryota,false,,,,9.326976446644382,1399,1,1399,81.1268,763.0,10^-56.2991,,,,,,,,,,,,,,,,,,0,0,0
143222,2,143222,Salegentibacter,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,79.2,48.0,10^-14.4401,,,,,[1073325],0,0,0
1073325,1,143222,Salegentibacter echinorum,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,79.2,48.0,10^-14.4401,,,,,,0,0,0
143016,2,143016,Jakoba,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,61.0,41.0,10^-5.71897,,,,,[221721],0,0,0
221721,1,143016,Jakoba bahamiensis,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,61.0,41.0,10^-5.71897,,,,,,0,0,0
141948,2,141948,Thermomonas,"",bacteria,false,,,,,,,,,,,,,,,,0.026667552384973214,4,,,91.4,35.0,10^-11.2899,,,,,[1463158],0,0,0
1463158,1,141948,Thermomonas carbonis,"",bacteria,false,,,,,,,,,,,,,,,,0.026667552384973214,4,,,91.4,35.0,10^-11.2899,,,,,,0,0,0
141450,2,141450,Oleiphilus,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,75.65,40.0,10^-13.1363,,,,,"[1822244, 141451]",0,0,0
1822244,1,141450,Oleiphilus sp. HI0068,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,78.0,50.0,10^-21.4157,,,,,,0,0,0
141451,1,141450,Oleiphilus messinensis,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,73.3,30.0,10^-4.85699,,,,,,0,0,0
139679,2,139679,Teleopsis,"",eukaryota,false,,,,,,,,,,,,,,,,4.166805060152065,625,3,620,61.0161,96.5398,10^-34.6867,,,,,[139649],0,0,0
139649,1,139679,Teleopsis dalmanni,"",eukaryota,false,,,,,,,,,,,,,,,,4.166805060152065,625,3,620,61.0161,96.5398,10^-34.6867,,,,,,0,0,0
139389,2,139389,Plicaturopsis,"",eukaryota,false,,,,,,,,,,,,,,,,0.04000132857745982,6,,,65.05,46.0,10^-10.8365,,,,,[139390],0,0,0
139390,1,139389,Plicaturopsis crispa,"",eukaryota,false,,,,,,,,,,,,,,,,0.04000132857745982,6,,,65.05,46.0,10^-10.8365,,,,,,0,0,0
139331,2,139331,Denitromonas,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,94.9,49.0,10^-19.204,,,,,[1629404],0,0,0
1629404,1,139331,Denitromonas halophilus,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,94.9,49.0,10^-19.204,,,,,,0,0,0
139105,2,139105,Cylindrobasidium,"",eukaryota,false,,,,,,,,,,,,,,,,0.026667552384973214,4,,,65.5,42.0,10^-8.39854,,,,,[394432],0,0,0
394432,1,139105,Cylindrobasidium torrendii,"",eukaryota,false,,,,,,,,,,,,,,,,0.026667552384973214,4,,,65.5,42.0,10^-8.39854,,,,,,0,0,0
138668,2,138668,Diplophrys,"",eukaryota,false,,,,3.646787788645087,547,2,268,96.5251,265.458,10^-152.085,,,,,,,,,,,,,,,,,"[1407010, 138669]",0,0,0
1407010,1,138668,Diplophrys mutabilis,"",eukaryota,false,,,,1.1133703120726317,167,,,94.8861,114.23,10^-56.6217,,,,,,,,,,,,,,,,,,0,0,0
138669,1,138668,Diplophrys sp. ATCC_50360,"",eukaryota,false,,,,2.5334174765724553,380,2,268,97.3245,339.214,10^-198.644,,,,,,,,,,,,,,,,,,0,0,0
136498,2,136498,Phalansterium,"",eukaryota,false,,,,,,,,,,,,,,,,0.17333909050232588,26,1,26,94.758,248.0,10^-179.75,,,,,[136499],0,0,0
136499,1,136498,Phalansterium solitarium,"",eukaryota,false,,,,,,,,,,,,,,,,0.17333909050232588,26,1,26,94.758,248.0,10^-179.75,,,,,,0,0,0
136190,2,136190,Oithona,"",eukaryota,false,,,,0.5133503834107344,77,,,94.7046,38.7818,10^-11.2835,,,,,,,,,,,,,,,,,[1508457],0,0,0
1508457,1,136190,Oithona environmental sample,"",eukaryota,false,,,,0.5133503834107344,77,,,94.7046,38.7818,10^-11.2835,,,,,,,,,,,,,,,,,,0,0,0
136088,2,136088,Malawimonas,"",eukaryota,false,,,,0.04000132857745982,6,,,95.0624,56.4,10^-22.1886,,,,,,0.026667552384973214,4,,,78.65,38.25,10^-8.89997,,,,,"[1603548, 221722, 136089]",0,0,0
1603548,1,136088,Malawimonas sp. strain 249,"",eukaryota,false,,,,,,,,,,,,,,,,0.02000066428872991,3,,,85.8333,34.6667,10^-8.909,,,,,,0,0,0
221722,1,136088,Malawimonas californiana,"",eukaryota,false,,,,0.026667552384973214,4,,,94.915,59.0,10^-23.6766,,,,,,,,,,,,,,,,,,0,0,0
136089,1,136088,Malawimonas jakobiformis,"",eukaryota,false,,,,0.013333776192486607,2,,,95.652,46.0,10^-16.2367,,,,,,0.006666888096243303,1,,,57.1,49.0,10^-8.8729,,,,,,0,0,0
135858,2,135858,Catenibacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.02000066428872991,3,,,73.7333,36.3333,10^-8.12192,,,,,[100886],0,0,0
100886,1,135858,Catenibacterium mitsuokai,"",bacteria,false,,,,,,,,,,,,,,,,0.02000066428872991,3,,,73.7333,36.3333,10^-8.12192,,,,,,0,0,0
135575,2,135575,Idiomarina,"",bacteria,false,,,,,,,,,,,,,,,,0.026667552384973214,4,,,79.3,37.5,10^-10.4666,,,,,[1207041],0,0,0
1207041,1,135575,Idiomarina xiamenensis,"",bacteria,false,,,,,,,,,,,,,,,,0.026667552384973214,4,,,79.3,37.5,10^-10.4666,,,,,,0,0,0
133894,2,133894,Penaeus,"",eukaryota,false,,,,0.05333510476994643,8,,,88.2323,67.5,10^-22.3984,,,,,,0.02000066428872991,3,,,74.5667,41.3333,10^-10.8936,,,,,"[6689, 6687]",0,0,0
6689,1,133894,Penaeus vannamei,Pacific white shrimp,eukaryota,false,,,,0.02000066428872991,3,,,88.5155,91.0,10^-34.489,,,,,,0.02000066428872991,3,,,74.5667,41.3333,10^-10.8936,,,,,,0,0,0
6687,1,133894,Penaeus monodon,black tiger shrimp,eukaryota,false,,,,0.03333444048121652,5,,,88.0908,55.75,10^-16.3532,,,,,,,,,,,,,,,,,,0,0,0
133746,2,133746,Punctularia,"",eukaryota,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,75.0,50.0,10^-14.9941,,,,,[202698],0,0,0
202698,1,133746,Punctularia strigosozonata,"",eukaryota,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,75.0,50.0,10^-14.9941,,,,,,0,0,0
133407,2,133407,Acytostelium,"",eukaryota,false,,,,0.28000930004221875,42,1,8,87.3264,92.5152,10^-27.2621,,,,,,3.226773838581759,484,7,411,35.534,223.426,10^-23.9744,,,,,[361139],0,0,0
361139,1,133407,Acytostelium subglobosum,"",eukaryota,false,,,,0.28000930004221875,42,1,8,87.3264,92.5152,10^-27.2621,,,,,,3.226773838581759,484,7,411,35.534,223.426,10^-23.9744,,,,,,0,0,0
131324,2,131324,Pseudocercospora,"",eukaryota,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,66.3,49.0,10^-11.6208,,,,,[1873960],0,0,0
1873960,1,131324,Pseudocercospora fijiensis,"",eukaryota,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,66.3,49.0,10^-11.6208,,,,,,0,0,0
131079,2,131079,Limnobacter,"",bacteria,false,,,,0.026667552384973214,4,,,97.2588,136.75,10^-75.2911,,,,,,,,,,,,,,,,,[2732163],0,0,0
2732163,1,131079,Limnobacter sp. SAORIC-580,"",bacteria,false,,,,0.026667552384973214,4,,,97.2588,136.75,10^-75.2911,,,,,,,,,,,,,,,,,,0,0,0
131065,2,131065,Haraldiophyllum,"",eukaryota,false,,,,0.006666888096243303,1,,,88.889,54.0,10^-16.1671,,,,,,,,,,,,,,,,,[167977],0,0,0
167977,1,131065,Haraldiophyllum bonnemaisonii,"",eukaryota,false,,,,0.006666888096243303,1,,,88.889,54.0,10^-16.1671,,,,,,,,,,,,,,,,,,0,0,0
129337,2,129337,Geobacillus,"",bacteria,false,,,,,,,,,,,,,,,,0.04000132857745982,6,,,79.725,40.5,10^-12.5871,,,,,"[1547578, 33941]",0,0,0
1547578,1,129337,Geobacillus sp. BCO2,"",bacteria,false,,,,,,,,,,,,,,,,0.03333444048121652,5,,,79.8667,44.3333,10^-14.7966,,,,,,0,0,0
33941,1,129337,Geobacillus thermoleovorans,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,79.3,29.0,10^-5.95861,,,,,,0,0,0
129001,2,129001,Syntrophothermus,"",bacteria,false,,,,0.013333776192486607,2,,,90.845,106.5,10^-45.7467,,,,,,,,,,,,,,,,,[86170],0,0,0
86170,1,129001,Syntrophothermus lipocalidus,"",bacteria,false,,,,0.013333776192486607,2,,,90.845,106.5,10^-45.7467,,,,,,,,,,,,,,,,,,0,0,0
127149,2,127149,Rhynchomonas,"",eukaryota,false,,,,1.1133703120726317,167,3,152,99.5594,374.348,10^-268.645,,,,,,,,,,,,,,,,,[127150],0,0,0
127150,1,127149,Rhynchomonas nasuta,"",eukaryota,false,,,,1.1133703120726317,167,3,152,99.5594,374.348,10^-268.645,,,,,,,,,,,,,,,,,,0,0,0
126908,2,126908,Withania,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,72.9,48.0,10^-15.6799,,,,,[126910],0,0,0
126910,1,126908,Withania somnifera,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,72.9,48.0,10^-15.6799,,,,,,0,0,0
126838,2,126838,Micractinium,"",eukaryota,false,,,,,,,,,,,,,,,,0.18000597859856918,27,2,21,46.0787,134.619,10^-21.2637,,,,,[554055],0,0,0
554055,1,126838,Micractinium conductrix,"",eukaryota,false,,,,,,,,,,,,,,,,0.18000597859856918,27,2,21,46.0787,134.619,10^-21.2637,,,,,,0,0,0
126359,2,126359,Chionanthus,"",eukaryota,false,,,,0.013333776192486607,2,,,100.0,127.0,10^-74.1214,,,,,,,,,,,,,,,,,[2057972],0,0,0
2057972,1,126359,Chionanthus rupicola,"",eukaryota,false,,,,0.013333776192486607,2,,,100.0,127.0,10^-74.1214,,,,,,,,,,,,,,,,,,0,0,0
126277,2,126277,Microthlaspi,"",eukaryota,false,,,,,,,,,,,,,,,,42.89475801122941,6434,1,6427,49.6437,126.822,10^-28.581,,,,,[1685480],0,0,0
1685480,1,126277,Microthlaspi erraticum,"",eukaryota,false,,,,,,,,,,,,,,,,42.89475801122941,6434,1,6427,49.6437,126.822,10^-28.581,,,,,,0,0,0
125369,2,125369,Paraphaeosphaeria,"",eukaryota,false,,,,0.08000265715491964,12,1,8,80.4883,150.444,10^-23.1254,,,,,,,,,,,,,,,,,[1460663],0,0,0
1460663,1,125369,Paraphaeosphaeria sporulosa,"",eukaryota,false,,,,0.08000265715491964,12,1,8,80.4883,150.444,10^-23.1254,,,,,,,,,,,,,,,,,,0,0,0
125216,2,125216,Roseomonas,"",bacteria,false,,,,0.026667552384973214,4,,,94.8412,73.5,10^-34.2806,,,,,,0.006666888096243303,1,,,71.9,32.0,10^-3.41567,,,,,"[2307076, 2018065, 1926319, 207340]",0,0,0
2307076,1,125216,Roseomonas vastitatis,"",bacteria,false,,,,0.006666888096243303,1,,,99.333,150.0,10^-88.459,,,,,,,,,,,,,,,,,,0,0,0
2018065,1,125216,Roseomonas sp. FDAARGOS_362,"",bacteria,false,,,,0.006666888096243303,1,,,98.214,56.0,10^-24.3855,,,,,,,,,,,,,,,,,,0,0,0
1926319,1,125216,Roseomonas sp. TAS13,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,71.9,32.0,10^-3.41567,,,,,,0,0,0
207340,1,125216,Roseomonas mucosa,"",bacteria,false,,,,0.013333776192486607,2,,,90.909,44.0,10^-12.1389,,,,,,,,,,,,,,,,,,0,0,0
124287,2,124287,Osmia,"",eukaryota,false,,,,0.006666888096243303,1,,,77.907,86.0,10^-20.0821,,,,,,0.006666888096243303,1,,,59.0,39.0,10^-5.17328,,,,,"[1437190, 473952]",0,0,0
1437190,1,124287,Osmia bicornis,red mason bee,eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,59.0,39.0,10^-5.17328,,,,,,0,0,0
473952,1,124287,Osmia lignaria,orchard mason bee,eukaryota,false,,,,0.006666888096243303,1,,,77.907,86.0,10^-20.0821,,,,,,,,,,,,,,,,,,0,0,0
123484,2,123484,Tripterygium,"",eukaryota,false,,,,0.013333776192486607,2,,,87.4125,89.0,10^-25.6276,,,,,,0.026667552384973214,4,,,62.5,40.0,10^-5.73807,,,,,[458696],0,0,0
458696,1,123484,Tripterygium wilfordii,"",eukaryota,false,,,,0.013333776192486607,2,,,87.4125,89.0,10^-25.6276,,,,,,0.026667552384973214,4,,,62.5,40.0,10^-5.73807,,,,,,0,0,0
122277,2,122277,Pectobacterium,"",bacteria,false,,,,0.006666888096243303,1,,,92.0,50.0,10^-16.2005,,,,,,0.006666888096243303,1,,,100.0,41.0,10^-15.3809,,,,,"[180957, 554]",0,0,0
180957,1,122277,Pectobacterium brasiliense,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,100.0,41.0,10^-15.3809,,,,,,0,0,0
554,1,122277,Pectobacterium carotovorum,"",bacteria,false,,,,0.006666888096243303,1,,,92.0,50.0,10^-16.2005,,,,,,,,,,,,,,,,,,0,0,0
121844,2,121844,Diaphorina,"",eukaryota,false,,,,0.05333510476994643,8,,,95.3305,42.8333,10^-14.0948,,,,,,1.7000564645420424,255,,,60.6977,36.3372,10^-4.20675,,,,,[121845],0,0,0
121845,1,121844,Diaphorina citri,Asian citrus psyllid,eukaryota,false,,,,0.05333510476994643,8,,,95.3305,42.8333,10^-14.0948,,,,,,1.7000564645420424,255,,,60.6977,36.3372,10^-4.20675,,,,,,0,0,0
121621,2,121621,Phyllosticta,"",eukaryota,false,,,,0.006666888096243303,1,,,80.714,140.0,10^-45.9455,,,,,,,,,,,,,,,,,[1130410],0,0,0
1130410,1,121621,Phyllosticta citrichinaensis,"",eukaryota,false,,,,0.006666888096243303,1,,,80.714,140.0,10^-45.9455,,,,,,,,,,,,,,,,,,0,0,0
121222,2,121222,Pediculus,"",eukaryota,false,,,,,,,,,,,,,,,,0.02000066428872991,3,,,70.0667,49.0,10^-12.5057,,,,,[121225],1,0,0
121225,1,121222,Pediculus humanus,human louse,eukaryota,false,,,,,,,,,,,,,,,,0.02000066428872991,3,,,70.0667,49.0,10^-12.5057,,,,,,1,0,0
121148,2,121148,Acartia,"",eukaryota,false,,,,0.03333444048121652,5,,,90.7492,64.4,10^-23.2273,,,,,,,,,,,,,,,,,[335913],0,0,0
335913,1,121148,Acartia pacifica,"",eukaryota,false,,,,0.03333444048121652,5,,,90.7492,64.4,10^-23.2273,,,,,,,,,,,,,,,,,,0,0,0
